FIPS Code,State and area,Year,Month,Population,Civilian labor force,Percent Labour Force,Employed,Employment Rate,Unemployed,Unemployment Rate,state,code,fips,day,month_
42,Pennsylvania,2019.0,4.0,10271002.0,6410151.0,62.4,6168509.0,60.1,241642.0,3.8,Pennsylvania,PA,42.0,1,2019-04
44,Rhode Island,2019.0,4.0,862673.0,550172.0,63.8,532626.0,61.7,17546.0,3.2,Rhode Island,RI,44.0,1,2019-04
45,South Carolina,2019.0,4.0,4054845.0,2369207.0,58.4,2308033.0,56.9,61174.0,2.6,South Carolina,SC,45.0,1,2019-04
46,South Dakota,2019.0,4.0,672490.0,459865.0,68.4,445956.0,66.3,13909.0,3.0,South Dakota,SD,46.0,1,2019-04
47,Tennessee,2019.0,4.0,5368049.0,3310287.0,61.7,3215871.0,59.9,94416.0,2.9,Tennessee,TN,47.0,1,2019-04
48,Texas,2019.0,4.0,21850614.0,13917908.0,63.7,13493157.0,61.8,424751.0,3.1,Texas,TX,48.0,1,2019-04
49,Utah,2019.0,4.0,2338541.0,1589402.0,68.0,1549529.0,66.3,39873.0,2.5,Utah,UT,49.0,1,2019-04
50,Vermont,2019.0,4.0,517854.0,340411.0,65.7,332403.0,64.2,8008.0,2.4,Vermont,VT,50.0,1,2019-04
51,Virginia,2019.0,4.0,6674083.0,4402765.0,66.0,4299038.0,64.4,103727.0,2.4,Virginia,VA,51.0,1,2019-04
53,Washington,2019.0,4.0,6002058.0,3867713.0,64.4,3715517.0,61.9,152196.0,3.9,Washington,WA,53.0,1,2019-04
54,West Virginia,2019.0,4.0,1450483.0,789968.0,54.5,754634.0,52.0,35334.0,4.5,West Virginia,WV,54.0,1,2019-04
55,Wisconsin,2019.0,4.0,4628057.0,3068483.0,66.3,2973060.0,64.2,95423.0,3.1,Wisconsin,WI,55.0,1,2019-04
56,Wyoming,2019.0,4.0,450675.0,291775.0,64.7,281768.0,62.5,10007.0,3.4,Wyoming,WY,56.0,1,2019-04
1,Alabama,2019.0,5.0,3862424.0,2227958.0,57.7,2170185.0,56.2,57773.0,2.6,Alabama,AL,1.0,1,2019-05
2,Alaska,2019.0,5.0,546150.0,353255.0,64.7,334407.0,61.2,18848.0,5.3,Alaska,AK,2.0,1,2019-05
4,Arizona,2019.0,5.0,5708829.0,3512234.0,61.5,3346120.0,58.6,166114.0,4.7,Arizona,AZ,4.0,1,2019-05
5,Arkansas,2019.0,5.0,2343292.0,1366045.0,58.3,1320830.0,56.4,45215.0,3.3,Arkansas,AR,5.0,1,2019-05
6,California,2019.0,5.0,31027526.0,19242672.0,62.0,18538523.0,59.7,704149.0,3.7,California,CA,6.0,1,2019-05
37,Los Angeles County,2019.0,5.0,8051371.0,5087951.0,63.2,4877175.0,60.6,210776.0,4.1,,,,1,2019-05
8,Colorado,2019.0,5.0,4538098.0,3093990.0,68.2,3019296.0,66.5,74694.0,2.4,Colorado,CO,8.0,1,2019-05
9,Connecticut,2019.0,5.0,2883745.0,1909510.0,66.2,1842292.0,63.9,67218.0,3.5,Connecticut,CT,9.0,1,2019-05
10,Delaware,2019.0,5.0,779251.0,484088.0,62.1,468895.0,60.2,15193.0,3.1,Delaware,DE,10.0,1,2019-05
11,District of Columbia,2019.0,5.0,580185.0,412828.0,71.2,391671.0,67.5,21157.0,5.1,District of Columbia,DC,11.0,1,2019-05
12,Florida,2019.0,5.0,17385414.0,10290713.0,59.2,9974039.0,57.4,316674.0,3.1,Florida,FL,12.0,1,2019-05
13,Georgia,2019.0,5.0,8189728.0,5123957.0,62.6,4948009.0,60.4,175948.0,3.4,Georgia,GA,13.0,1,2019-05
15,Hawaii,2019.0,5.0,1091012.0,663541.0,60.8,648002.0,59.4,15539.0,2.3,Hawaii,HI,15.0,1,2019-05
16,Idaho,2019.0,5.0,1364985.0,873875.0,64.0,853100.0,62.5,20775.0,2.4,Idaho,ID,16.0,1,2019-05
17,Illinois,2019.0,5.0,9997605.0,6414144.0,64.2,6189170.0,61.9,224974.0,3.5,Illinois,IL,17.0,1,2019-05
18,Indiana,2019.0,5.0,5238060.0,3359351.0,64.1,3261970.0,62.3,97381.0,2.9,Indiana,IN,18.0,1,2019-05
19,Iowa,2019.0,5.0,2469440.0,1723565.0,69.8,1681377.0,68.1,42188.0,2.4,Iowa,IA,19.0,1,2019-05
20,Kansas,2019.0,5.0,2226234.0,1483165.0,66.6,1438328.0,64.6,44837.0,3.0,Kansas,KS,20.0,1,2019-05
21,Kentucky,2019.0,5.0,3494766.0,2067573.0,59.2,1984252.0,56.8,83321.0,4.0,Kentucky,KY,21.0,1,2019-05
22,Louisiana,2019.0,5.0,3583350.0,2105693.0,58.8,2016632.0,56.3,89061.0,4.2,Louisiana,LA,22.0,1,2019-05
23,Maine,2019.0,5.0,1110412.0,689233.0,62.1,671194.0,60.4,18039.0,2.6,Maine,ME,23.0,1,2019-05
24,Maryland,2019.0,5.0,4763531.0,3247439.0,68.2,3140439.0,65.9,107000.0,3.3,Maryland,MD,24.0,1,2019-05
25,Massachusetts,2019.0,5.0,5632822.0,3762488.0,66.8,3653105.0,64.9,109383.0,2.9,Massachusetts,MA,25.0,1,2019-05
26,Michigan,2019.0,5.0,7987208.0,4938662.0,61.8,4750413.0,59.5,188249.0,3.8,Michigan,MI,26.0,1,2019-05
27,Minnesota,2019.0,5.0,4419361.0,3079146.0,69.7,2996033.0,67.8,83113.0,2.7,Minnesota,MN,27.0,1,2019-05
28,Mississippi,2019.0,5.0,2286635.0,1279735.0,56.0,1213443.0,53.1,66292.0,5.2,Mississippi,MS,28.0,1,2019-05
29,Missouri,2019.0,5.0,4810200.0,3072523.0,63.9,2980363.0,62.0,92160.0,3.0,Missouri,MO,29.0,1,2019-05
30,Montana,2019.0,5.0,850047.0,535371.0,63.0,519298.0,61.1,16073.0,3.0,Montana,MT,30.0,1,2019-05
31,Nebraska,2019.0,5.0,1477544.0,1041423.0,70.5,1011310.0,68.4,30113.0,2.9,Nebraska,NE,31.0,1,2019-05
32,Nevada,2019.0,5.0,2425739.0,1555851.0,64.1,1496849.0,61.7,59002.0,3.8,Nevada,NV,32.0,1,2019-05
33,New Hampshire,2019.0,5.0,1120727.0,766734.0,68.4,747847.0,66.7,18887.0,2.5,New Hampshire,NH,33.0,1,2019-05
34,New Jersey,2019.0,5.0,7070952.0,4477750.0,63.3,4343436.0,61.4,134314.0,3.0,New Jersey,NJ,34.0,1,2019-05
35,New Mexico,2019.0,5.0,1639725.0,952380.0,58.1,908148.0,55.4,44232.0,4.6,New Mexico,NM,35.0,1,2019-05
36,New York,2019.0,5.0,15663234.0,9455435.0,60.4,9120306.0,58.2,335129.0,3.5,New York,NY,36.0,1,2019-05
51000,New York city,2019.0,5.0,6743117.0,4039353.0,59.9,3887609.0,57.7,151744.0,3.8,,,,1,2019-05
37,North Carolina,2019.0,5.0,8238565.0,5073604.0,61.6,4877880.0,59.2,195724.0,3.9,North Carolina,NC,37.0,1,2019-05
38,North Dakota,2019.0,5.0,583344.0,410691.0,70.4,402485.0,69.0,8206.0,2.0,North Dakota,ND,38.0,1,2019-05
39,Ohio,2019.0,5.0,9237539.0,5805448.0,62.8,5584895.0,60.5,220553.0,3.8,Ohio,OH,39.0,1,2019-05
40,Oklahoma,2019.0,5.0,3027519.0,1841911.0,60.8,1786502.0,59.0,55409.0,3.0,Oklahoma,OK,40.0,1,2019-05
41,Oregon,2019.0,5.0,3403640.0,2091571.0,61.5,2023155.0,59.4,68416.0,3.3,Oregon,OR,41.0,1,2019-05
42,Pennsylvania,2019.0,5.0,10271186.0,6463215.0,62.9,6193658.0,60.3,269557.0,4.2,Pennsylvania,PA,42.0,1,2019-05
44,Rhode Island,2019.0,5.0,862694.0,551095.0,63.9,532975.0,61.8,18120.0,3.3,Rhode Island,RI,44.0,1,2019-05
45,South Carolina,2019.0,5.0,4059757.0,2373733.0,58.5,2309940.0,56.9,63793.0,2.7,South Carolina,SC,45.0,1,2019-05
46,South Dakota,2019.0,5.0,673100.0,462923.0,68.8,449944.0,66.8,12979.0,2.8,South Dakota,SD,46.0,1,2019-05
47,Tennessee,2019.0,5.0,5372175.0,3320140.0,61.8,3218743.0,59.9,101397.0,3.1,Tennessee,TN,47.0,1,2019-05
48,Texas,2019.0,5.0,21878787.0,13916039.0,63.6,13479948.0,61.6,436091.0,3.1,Texas,TX,48.0,1,2019-05
49,Utah,2019.0,5.0,2342806.0,1598262.0,68.2,1558989.0,66.5,39273.0,2.5,Utah,UT,49.0,1,2019-05
50,Vermont,2019.0,5.0,517915.0,341872.0,66.0,334844.0,64.7,7028.0,2.1,Vermont,VT,50.0,1,2019-05
51,Virginia,2019.0,5.0,6677682.0,4421832.0,66.2,4305067.0,64.5,116765.0,2.6,Virginia,VA,51.0,1,2019-05
53,Washington,2019.0,5.0,6008920.0,3877424.0,64.5,3725820.0,62.0,151604.0,3.9,Washington,WA,53.0,1,2019-05
54,West Virginia,2019.0,5.0,1449970.0,794629.0,54.8,758807.0,52.3,35822.0,4.5,West Virginia,WV,54.0,1,2019-05
55,Wisconsin,2019.0,5.0,4629921.0,3073566.0,66.4,2976865.0,64.3,96701.0,3.1,Wisconsin,WI,55.0,1,2019-05
56,Wyoming,2019.0,5.0,450891.0,293385.0,65.1,283724.0,62.9,9661.0,3.3,Wyoming,WY,56.0,1,2019-05
1,Alabama,2019.0,6.0,3863995.0,2244448.0,58.1,2169418.0,56.1,75030.0,3.3,Alabama,AL,1.0,1,2019-06
2,Alaska,2019.0,6.0,546141.0,360399.0,66.0,340339.0,62.3,20060.0,5.6,Alaska,AK,2.0,1,2019-06
4,Arizona,2019.0,6.0,5719237.0,3537618.0,61.9,3353176.0,58.6,184442.0,5.2,Arizona,AZ,4.0,1,2019-06
5,Arkansas,2019.0,6.0,2344321.0,1375705.0,58.7,1324519.0,56.5,51186.0,3.7,Arkansas,AR,5.0,1,2019-06
6,California,2019.0,6.0,31035051.0,19259046.0,62.1,18447538.0,59.4,811508.0,4.2,California,CA,6.0,1,2019-06
37,Los Angeles County,2019.0,6.0,8049880.0,5070597.0,63.0,4836093.0,60.1,234504.0,4.6,,,,1,2019-06
8,Colorado,2019.0,6.0,4544250.0,3135387.0,69.0,3047925.0,67.1,87462.0,2.8,Colorado,CO,8.0,1,2019-06
9,Connecticut,2019.0,6.0,2883772.0,1926517.0,66.8,1855177.0,64.3,71340.0,3.7,Connecticut,CT,9.0,1,2019-06
10,Delaware,2019.0,6.0,780094.0,489084.0,62.7,470505.0,60.3,18579.0,3.8,Delaware,DE,10.0,1,2019-06
11,District of Columbia,2019.0,6.0,580406.0,415496.0,71.6,391674.0,67.5,23822.0,5.7,District of Columbia,DC,11.0,1,2019-06
12,Florida,2019.0,6.0,17404169.0,10318242.0,59.3,9960651.0,57.2,357591.0,3.5,Florida,FL,12.0,1,2019-06
13,Georgia,2019.0,6.0,8199141.0,5143861.0,62.7,4945940.0,60.3,197921.0,3.8,Georgia,GA,13.0,1,2019-06
15,Hawaii,2019.0,6.0,1090709.0,668030.0,61.2,647061.0,59.3,20969.0,3.1,Hawaii,HI,15.0,1,2019-06
16,Idaho,2019.0,6.0,1367964.0,885105.0,64.7,862561.0,63.1,22544.0,2.5,Idaho,ID,16.0,1,2019-06
17,Illinois,2019.0,6.0,9996220.0,6516752.0,65.2,6248712.0,62.5,268040.0,4.1,Illinois,IL,17.0,1,2019-06
18,Indiana,2019.0,6.0,5241157.0,3405385.0,65.0,3291736.0,62.8,113649.0,3.3,Indiana,IN,18.0,1,2019-06
19,Iowa,2019.0,6.0,2470620.0,1741065.0,70.5,1692999.0,68.5,48066.0,2.8,Iowa,IA,19.0,1,2019-06
20,Kansas,2019.0,6.0,2226826.0,1501595.0,67.4,1453332.0,65.3,48263.0,3.2,Kansas,KS,20.0,1,2019-06
21,Kentucky,2019.0,6.0,3495916.0,2090502.0,59.8,1993630.0,57.0,96872.0,4.6,Kentucky,KY,21.0,1,2019-06
22,Louisiana,2019.0,6.0,3583530.0,2139842.0,59.7,2024091.0,56.5,115751.0,5.4,Louisiana,LA,22.0,1,2019-06
23,Maine,2019.0,6.0,1111030.0,703557.0,63.3,685618.0,61.7,17939.0,2.5,Maine,ME,23.0,1,2019-06
24,Maryland,2019.0,6.0,4764863.0,3292423.0,69.1,3168502.0,66.5,123921.0,3.8,Maryland,MD,24.0,1,2019-06
25,Massachusetts,2019.0,6.0,5634880.0,3818274.0,67.8,3697873.0,65.6,120401.0,3.2,Massachusetts,MA,25.0,1,2019-06
26,Michigan,2019.0,6.0,7988642.0,4989230.0,62.5,4775626.0,59.8,213604.0,4.3,Michigan,MI,26.0,1,2019-06
27,Minnesota,2019.0,6.0,4422372.0,3112293.0,70.4,3011760.0,68.1,100533.0,3.2,Minnesota,MN,27.0,1,2019-06
28,Mississippi,2019.0,6.0,2286865.0,1294799.0,56.6,1208956.0,52.9,85843.0,6.6,Mississippi,MS,28.0,1,2019-06
29,Missouri,2019.0,6.0,4812270.0,3110449.0,64.6,3005631.0,62.5,104818.0,3.4,Missouri,MO,29.0,1,2019-06
30,Montana,2019.0,6.0,850830.0,541835.0,63.7,522896.0,61.5,18939.0,3.5,Montana,MT,30.0,1,2019-06
31,Nebraska,2019.0,6.0,1478351.0,1048012.0,70.9,1014050.0,68.6,33962.0,3.2,Nebraska,NE,31.0,1,2019-06
32,Nevada,2019.0,6.0,2430418.0,1562016.0,64.3,1497771.0,61.6,64245.0,4.1,Nevada,NV,32.0,1,2019-06
33,New Hampshire,2019.0,6.0,1121498.0,777126.0,69.3,757531.0,67.5,19595.0,2.5,New Hampshire,NH,33.0,1,2019-06
34,New Jersey,2019.0,6.0,7072020.0,4538882.0,64.2,4391497.0,62.1,147385.0,3.2,New Jersey,NJ,34.0,1,2019-06
35,New Mexico,2019.0,6.0,1640685.0,964237.0,58.8,909376.0,55.4,54861.0,5.7,New Mexico,NM,35.0,1,2019-06
36,New York,2019.0,6.0,15660253.0,9528702.0,60.8,9178276.0,58.6,350426.0,3.7,New York,NY,36.0,1,2019-06
51000,New York city,2019.0,6.0,6740177.0,4060454.0,60.2,3904824.0,57.9,155630.0,3.8,,,,1,2019-06
37,North Carolina,2019.0,6.0,8247941.0,5107146.0,61.9,4897607.0,59.4,209539.0,4.1,North Carolina,NC,37.0,1,2019-06
38,North Dakota,2019.0,6.0,583566.0,417362.0,71.5,406571.0,69.7,10791.0,2.6,North Dakota,ND,38.0,1,2019-06
39,Ohio,2019.0,6.0,9240152.0,5889980.0,63.7,5631288.0,60.9,258692.0,4.4,Ohio,OH,39.0,1,2019-06
40,Oklahoma,2019.0,6.0,3029295.0,1857703.0,61.3,1795496.0,59.3,62207.0,3.3,Oklahoma,OK,40.0,1,2019-06
41,Oregon,2019.0,6.0,3406868.0,2113322.0,62.0,2030057.0,59.6,83265.0,3.9,Oregon,OR,41.0,1,2019-06
42,Pennsylvania,2019.0,6.0,10272181.0,6531530.0,63.6,6236787.0,60.7,294743.0,4.5,Pennsylvania,PA,42.0,1,2019-06
44,Rhode Island,2019.0,6.0,862790.0,558233.0,64.7,539473.0,62.5,18760.0,3.4,Rhode Island,RI,44.0,1,2019-06
45,South Carolina,2019.0,6.0,4065007.0,2393630.0,58.9,2322293.0,57.1,71337.0,3.0,South Carolina,SC,45.0,1,2019-06
46,South Dakota,2019.0,6.0,673734.0,469634.0,69.7,455977.0,67.7,13657.0,2.9,South Dakota,SD,46.0,1,2019-06
47,Tennessee,2019.0,6.0,5376724.0,3352446.0,62.4,3225154.0,60.0,127292.0,3.8,Tennessee,TN,47.0,1,2019-06
48,Texas,2019.0,6.0,21908726.0,14018408.0,64.0,13488078.0,61.6,530330.0,3.8,Texas,TX,48.0,1,2019-06
49,Utah,2019.0,6.0,2347248.0,1609774.0,68.6,1564386.0,66.6,45388.0,2.8,Utah,UT,49.0,1,2019-06
50,Vermont,2019.0,6.0,518005.0,347462.0,67.1,339465.0,65.5,7997.0,2.3,Vermont,VT,50.0,1,2019-06
51,Virginia,2019.0,6.0,6681878.0,4457635.0,66.7,4333696.0,64.9,123939.0,2.8,Virginia,VA,51.0,1,2019-06
53,Washington,2019.0,6.0,6016231.0,3911203.0,65.0,3753312.0,62.4,157891.0,4.0,Washington,WA,53.0,1,2019-06
54,West Virginia,2019.0,6.0,1449532.0,809422.0,55.8,768450.0,53.0,40972.0,5.1,West Virginia,WV,54.0,1,2019-06
55,Wisconsin,2019.0,6.0,4632110.0,3144370.0,67.9,3025230.0,65.3,119140.0,3.8,Wisconsin,WI,55.0,1,2019-06
56,Wyoming,2019.0,6.0,451126.0,299965.0,66.5,288990.0,64.1,10975.0,3.7,Wyoming,WY,56.0,1,2019-06
1,Alabama,2019.0,7.0,3865605.0,2246949.0,58.1,2175145.0,56.3,71804.0,3.2,Alabama,AL,1.0,1,2019-07
2,Alaska,2019.0,7.0,546124.0,364136.0,66.7,345694.0,63.3,18442.0,5.1,Alaska,AK,2.0,1,2019-07
4,Arizona,2019.0,7.0,5729725.0,3545131.0,61.9,3356066.0,58.6,189065.0,5.3,Arizona,AZ,4.0,1,2019-07
5,Arkansas,2019.0,7.0,2345384.0,1378562.0,58.8,1322697.0,56.4,55865.0,4.1,Arkansas,AR,5.0,1,2019-07
6,California,2019.0,7.0,31042729.0,19404513.0,62.5,18537784.0,59.7,866729.0,4.5,California,CA,6.0,1,2019-07
37,Los Angeles County,2019.0,7.0,8048397.0,5128929.0,63.7,4866598.0,60.5,262331.0,5.1,,,,1,2019-07
8,Colorado,2019.0,7.0,4550388.0,3144596.0,69.1,3062633.0,67.3,81963.0,2.6,Colorado,CO,8.0,1,2019-07
9,Connecticut,2019.0,7.0,2883814.0,1949409.0,67.6,1875388.0,65.0,74021.0,3.8,Connecticut,CT,9.0,1,2019-07
10,Delaware,2019.0,7.0,780911.0,492981.0,63.1,473247.0,60.6,19734.0,4.0,Delaware,DE,10.0,1,2019-07
11,District of Columbia,2019.0,7.0,580686.0,422000.0,72.7,397311.0,68.4,24689.0,5.9,District of Columbia,DC,11.0,1,2019-07
12,Florida,2019.0,7.0,17423120.0,10359370.0,59.5,9983275.0,57.3,376095.0,3.6,Florida,FL,12.0,1,2019-07
13,Georgia,2019.0,7.0,8208646.0,5162875.0,62.9,4963038.0,60.5,199837.0,3.9,Georgia,GA,13.0,1,2019-07
15,Hawaii,2019.0,7.0,1090419.0,668857.0,61.3,651786.0,59.8,17071.0,2.6,Hawaii,HI,15.0,1,2019-07
16,Idaho,2019.0,7.0,1370929.0,890928.0,65.0,866587.0,63.2,24341.0,2.7,Idaho,ID,16.0,1,2019-07
17,Illinois,2019.0,7.0,9994924.0,6524076.0,65.3,6251669.0,62.5,272407.0,4.2,Illinois,IL,17.0,1,2019-07
18,Indiana,2019.0,7.0,5244373.0,3407512.0,65.0,3292597.0,62.8,114915.0,3.4,Indiana,IN,18.0,1,2019-07
19,Iowa,2019.0,7.0,2471822.0,1752768.0,70.9,1702989.0,68.9,49779.0,2.8,Iowa,IA,19.0,1,2019-07
20,Kansas,2019.0,7.0,2227416.0,1514111.0,68.0,1455431.0,65.3,58680.0,3.9,Kansas,KS,20.0,1,2019-07
21,Kentucky,2019.0,7.0,3497135.0,2088693.0,59.7,1991289.0,56.9,97404.0,4.7,Kentucky,KY,21.0,1,2019-07
